[
  ["00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010000","01010000","00000000","00000000","00000000","01010000","00000000","00000000","00000000","00000000","00000000","01010100","00000000","01000000","01000000","00000000","00000000","00000000","01010100","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010100","01010000","00000000","00000000","01010000","00000000","00000000","01010100","00000000","00000000","01000000","00000000","00000000","00000000","00000000","00000000","01010100","00000000","01010100","D6D1C8FF","D8D2C9FF","973C31FF","862F28FF","842D28FF","C2B8ACFF","BFB6A9FF","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010000","00000000","00000000","00010000","01000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010000","01010000","01010100","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","01010000","00000000","01010100","00000000","01010000","01010100","00000000","01010100","00000000","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000"],
  ["00000000","00000000","01010100","01000000","00000000","00000000","00000000","00000000","00000000","00000000","01010100","00000000","00000000","00000000","01010000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010000","00000000","00000000","00000000","00000000","00000000","00000000","01010000","00000000","01010000","01010000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","06060600","D1CABFFF","DFD9D0FF","983E33FF","872F28FF","842D27FF","C9C0B4FF","C0B7ACFF","02020200","00000000","00000000","00000000","01000000","01010100","00000000","01010000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000100","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","01010000","01010100","00000000","01000000","00000000","01010000","00000000","01010000","01010000","00000000","01010100","01010100","00000000","00000000","01010000","00000000","00000000","00000000","00000000","00000000"],
  ["00010000","00000000","00000000","00000000","01010000","01010000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010100","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","01000000","01000000","00000000","01010100","00000000","01000100","00000000","00010000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","06060600","D0C9C0FF","DAD4CCFF","983E33FF","883129FF","872F29FF","CDC5B8FF","BCB2A7FF","03030300","00000000","00000000","00000000","00000000","01010000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010100","00000000","00000000","01010100","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010000","01010100","00000000","00000000","00010100","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010100","00000000","00000000"],
  ["00000000","00000000","00000000","01010100","00000000","00000000","00000000","00000000","00000000","00000000","01000000","00000000","01010000","00000000","00000000","00000000","00000000","00000000","00000000","01010000","00000000","00000000","00000000","00000000","00000000","01010100","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","FDFDF9FF","DAD5CBFF","DAD5CCFF","9B3E34FF","88312AFF","862E2AFF","C4BBAFFF","BBB4A8FF","CFC6BAFF","00000000","01000000","00000000","00000000","00010100","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010000","00000000","00000000","00010000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010100","00000000","01010100","00000000","00000000","00000000","00000000","01000000","01010000"],
  ["00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010100","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010100","00000000","00000000","00000000","00000000","00000000","01010000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","E4DFD6FF","CFC9BFFF","DAD3CBFF","973A2EFF","8A312AFF","8C322DFF","C6BDB1FF","A79E90FF","C2BAAEFF","00000000","00000000","00000000","00000000","01010000","00000000","01000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010100","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010000","00000000","00000000","01010000","01010100","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00010100","00000000","00000000","00000000","01000000","00000000","01010100","01010000","00000000","00010100","00000000","00000000","01000000","00000000","00010100","00000000","00000000","00000000","00000000","00000000","01000000"],
  ["01010100","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","00000000","00000000","01010000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010100","00000000","01010000","01010000","00000000","00000000","00000000","00000000","00000000","01000000","01010000","00000000","00000000","01010100","01000000","00000000","00000000","01010000","00000000","01000000","00000000","00000000","01010000","00000000","01010000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","04030300","D1C8BDFF","E1DBD3FF","A29289FF","91372BFF","853029FF","852F2AFF","A08978FF","CBC4BBFF","B0A799FF","00000000","01000000","00000000","00000000","01010000","00000000","00000000","00000000","00000000","01010000","00000000","00000000","01010000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010000","01000000","00000000","00000000","00000000","01010100","00000000","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010000","00000000","01010100","01010100","00000000","00000000","01010000","00000000","00000000","01000100","00000000","00000000","00000000","00000000","00000000","00000000"],
  ["01010000","00000000","00000000","01010000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","01000000","00000000","00000000","00000000","00000000","01010100","00000000","00000000","00000000","00000000","01000000","00000000","01010100","00000000","00000000","00000000","00000000","00000000","00000000","01010000","00000000","01000000","00000000","00000000","00000000","01010100","01000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010000","00000000","01010100","00000000","00000000","00000000","16151200","CFC9BFFF","DCD3C7FF","A94B3DFF","91352BFF","822F29FF","85302BFF","7F2E29FF","ABA197FF","BEB7ACFF","15141400","00000000","00000000","00000000","01010000","00000000","00000000","01010000","00000000","00000000","00000000","01000000","01000000","00000000","00000100","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","00000000","00010100","00000000","00000000","00000000","00010100","01000000","00000000","00000000","01010100","00000000","00000000","01010100","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","01010000","00000000","01010000","00000000","00000000","00000000","00000000","00000000","00000000"],
  ["00000000","00000000","00000000","00000000","00000000","01010000","00000000","00000000","00000000","00000000","00000000","00000000","01010100","00000000","00000000","00000100","00000000","00000000","00000000","01000000","01010100","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","00000000","01010000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010100","00000000","00000000","01000000","00000000","2B2925FF","CBC3B7FF","D0CABEFF","A24337FF","93372BFF","85302AFF","88312DFF","762C26FF","A39B90FF","938B81FF","343331FF","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","00000100","00000000","01010100","00000000","00000000","01010100","00000000","00000000","00000000","00000000","01010100","00000000","01010000","00000000","00000000","00000000","01010000","01000000","00000000","00000000","00000000","01010000","00000000","01000000","00000100","00000000","00000000","01000000","01000000","01010000","01010100","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","00000000","00010000","00000000","01010000","00000000","00000000","00000000","00000000","01010000"],
  ["00000000","01010100","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010000","00000000","00000000","00000000","00000000","01010000","00000000","00000000","00000000","00000000","01000000","01000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010000","00000000","00000000","00000000","01010100","00000000","00000000","B4AFA4FF","CAC3B5FF","E2DDD7FF","7F2E28FF","903429FF","843029FF","8A322DFF","622322FF","CEC6BBFF","B2A99EFF","ADA59AFF","00000000","00000000","00000000","01010000","00000000","00000000","01010100","00000000","00000000","00000000","00000000","00000000","00000000","01000000","00000000","01010100","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","01000000","01010000","00000000","00000000","01010000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010100","01000000","01010100","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010000","00000000","00000000","00000000","01000000","01010000"],
  ["00000000","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","01010000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010100","00000000","00000000","01000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","00000000","00000000","CCC4BBFF","E7E0D7FF","938D87FF","F1F0EAFF","913329FF","842F29FF","812D28FF","E6E4DDFF","9A9288FF","D5CEC2FF","B9B3A7FF","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","01010100","00000000","01010000","00000000","00000000","00000000","01010000","00000000","00000000","01000000","01010000","01010000","00000000","01000000","00000000","01000000","00000000","01000000","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","00000000","00000000","01010100","01010100","00000000","00000000","00000000","00000000","01010000","01010100","00000000","01000000","01000000","00000000","00000000","00000000","00000000","00000000","00000000","01010100","00000000"],
  ["00000000","01000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00010100","00000000","01010000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","01010000","01010100","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","00000000","01010100","00000000","00000000","01000000","00000000","00000000","01010000","00000000","01000000","00000000","01010000","00000000","00000000","03020200","C9C1B4FF","E6E1D8FF","D8D3CAFF","F4F5F0FF","8F322AFF","863029FF","842E29FF","E1DCD3FF","CAC2B7FF","CFC8BDFF","B6AEA4FF","04040400","00000000","01010000","00000000","00000000","00000000","01010000","00000000","00000000","01010000","01000000","00000000","00000000","00000000","00000000","00000000","00000000","00010000","01000000","01010100","00000000","00010000","00000000","00000000","01000000","00000000","00000000","01010100","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","00000000","01010100","01000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010100"],
  ["00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","01010000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010000","00000000","00000000","01010100","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","03020200","CAC1B6FF","E4E0D8FF","DDD6CDFF","F4F4EDFF","903229FF","862F29FF","862F29FF","E1DBD2FF","CEC6BBFF","CFC8BDFF","B0A799FF","06060600","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","01010000","00000000","00000000","00000000","01010000","00000000","01000000","01010000","00000000","00000000","01010000","00000000","01010000","01010000","00000000","00000000","01000000","01010100","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010100","00000000","00000000","00000000","00000000","00000000"],
  ["00000000","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","01010000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","01010000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010000","00000000","00000000","B0AA9FFF","D9D3C8FF","DCD6CCFF","E4E1DBFF","F3F4EEFF","93332AFF","86302AFF","86302AFF","E1DBD3FF","CDC6BBFF","C7BEB2FF","B7B1A6FF","9B958DFF","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010100","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010100","00010000","00000000","01010000","00000000","00000000","00000000","00000000","00010000","00000000","00000000","00000000","01000000","00000000","01000000","01000000","00000000","00000000","01010000","00000000","01010100","01000000","00000000","01010100"],
  ["01000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010000","01010100","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010000","00000000","D4CEC5FF","DCD6CCFF","DBD5CCFF","E5E2DBFF","F3F4EDFF","92352BFF","86302AFF","86302AFF","E1DAD1FF","CFC7BCFF","CAC2B8FF","BBB4ABFF","AAA39AFF","00000000","00000000","00000000","00000000","01010100","00000000","00000000","01000000","00000000","00000000","00000000","00000000","00000000","01000000","01010100","01000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010000","01010100","00000000","00000000","01010100","00000000","00000000","01010000","00000000","00010100","00000000","00000000","00000000","01000000","00000000","01010000","01000000","01000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","01000000","00000000"],
  ["00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","01010000","00000000","00000000","00000000","00000000","00000000","00000000","00000100","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010100","00000000","00000000","00000000","01000000","00000000","00000000","00000000","01010100","00000000","01000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01000000","00000000","00000000","00000000","00000000","00000000","B8AEA2FF","A59E96FF","D1C9BFFF","E4E0D9FF","F2F2EBFF","92372DFF","86312BFF","86312BFF","DFD9D1FF","CFC8BDFF","C9C0B5FF","B1ACA3FF","A49C91FF","01010100","00000000","00000000","00000000","00000000","00000000","01000000","01000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","01010000","01010000","00000000","00000000","01000000","00000000","00000000","00000000","01010100","00000000","01010000","00000000","00000000","00000000","00000000","00000000","01010000","00000000","00000000","00000000","00000000","01010000","00000000","00000000","00000000","00000000","00000000","00000000","01010000","00000000","00000000","01010000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000","00000000"],
